uid,species,latitude,longitude
6932,Eucalyptus,-0.6689734,35.0592107
6204,Musa,-0.6689662,35.0601118
6294,Musa,-0.6689591,35.0599071
6224,Musa,-0.6689367,35.060245
6202,Musa,-0.6689267,35.05998
6931,Eucalyptus,-0.6689181,35.0601953
6214,Musa,-0.66888,35.0601883
2311,Grevillea,-0.65602,37.5767333
1345,Musa,-0.6560175,37.5765457
2310,Grevillea,-0.6559583,37.5766658
1346,Musa,-0.6559126,37.5768121
1408,Musa,-0.6558988,37.5769724
2130,Grevillea,-0.6558831,37.5761698
1407,Musa,-0.6558766,37.5764752
2129,Grevillea,-0.65584,37.576161
1510,Musa,-0.6558107,37.5766404
1318,Musa,-0.6557948,37.5764262
2131,Grevillea,-0.6557679,37.5768374
2132,Grevillea,-0.6557598,37.5770975
2312,Grevillea,-0.655729,37.5769992
1406,Musa,-0.6556909,37.576359
3212,Acacia,-0.6556181,37.5770364
2473,Grevillea,-0.6555308,37.57623
2471,Grevillea,-0.6554997,37.5759954
2472,Grevillea,-0.6554817,37.5760267
3006,Eucalyptus,-0.6297114,36.9555957
3005,Eucalyptus,-0.6296163,36.955533
2628,Grevillea,-0.6295881,36.9556213
3004,Eucalyptus,-0.6295497,36.9556553
2629,Grevillea,-0.6295492,36.9555058
2630,Grevillea,-0.6295057,36.9556505
2631,Grevillea,-0.6294507,36.9556377
2627,Grevillea,-0.629448,36.9555302
3007,Eucalyptus,-0.6294165,36.9555681
2274,Grevillea,-0.6293714,36.9555921
2275,Grevillea,-0.6293467,36.95559
2394,Grevillea,-0.6291638,36.9556018
2395,Grevillea,-0.6291427,36.9556427
2396,Grevillea,-0.6291157,36.9556372
2393,Grevillea,-0.6290859,36.9555486
2397,Grevillea,-0.6290625,36.9556792
2398,Grevillea,-0.6289738,36.9556675
2211,Grevillea,-0.6289406,36.9553271
2626,Grevillea,-0.62894,36.9553
2212,Grevillea,-0.6289398,36.9553043
2399,Grevillea,-0.6289156,36.9556396
2624,Grevillea,-0.6289002,36.9552858
2625,Grevillea,-0.6288895,36.9552638
2528,Grevillea,-0.6288655,36.9555735
2623,Grevillea,-0.6288334,36.9553282
2401,Grevillea,-0.628819,36.9556625
2400,Grevillea,-0.6288093,36.9556751
2621,Grevillea,-0.6288031,36.9553545
2622,Grevillea,-0.6288004,36.9553526
2529,Grevillea,-0.6287738,36.9556446
2210,Grevillea,-0.6287498,36.9555732
1508,Musa,-0.628713,36.9553474
2527,Grevillea,-0.6286836,36.9555752
2208,Grevillea,-0.6286669,36.9556612
2526,Grevillea,-0.6286507,36.9555013
1483,Musa,-0.6286424,36.9555525
2525,Grevillea,-0.6286321,36.9555471
2209,Grevillea,-0.628603,36.9556125
2207,Grevillea,-0.6286026,36.9557544
2523,Grevillea,-0.6285936,36.955526
2524,Grevillea,-0.6285897,36.9554782
2205,Grevillea,-0.6285496,36.9556286
2522,Grevillea,-0.6285431,36.9555445
2273,Grevillea,-0.6285421,36.9551784
2206,Grevillea,-0.6285007,36.9556488
2272,Grevillea,-0.6283319,36.9551232
2520,Grevillea,-0.6283239,36.9554266
2521,Grevillea,-0.6283223,36.9553635
2519,Grevillea,-0.6282783,36.9554669
2518,Grevillea,-0.6281793,36.9553862
1595,Eucalyptus,-0.6226445,37.5325625
1375,Musa,-0.58261,37.4956817
6927,Eucalyptus,-0.5779829,34.7452777
6652,Grevillea,-0.5779448,34.7451894
6651,Grevillea,-0.5779253,34.7450886
6933,Eucalyptus,-0.5778238,34.7451081
6766,Grevillea,-0.5774741,34.7451582
6325,Acacia,-0.577468,34.7451311
6765,Grevillea,-0.5774595,34.7452191
6699,Grevillea,-0.5773991,34.7452665
7067,Eucalyptus,-0.5773743,34.7453153
6767,Grevillea,-0.5773248,34.7450821
6291,Musa,-0.5771448,34.7452161
6283,Musa,-0.5771349,34.7452458
6233,Musa,-0.5771242,34.745226
6282,Musa,-0.5771069,34.745229
6211,Musa,-0.5771021,34.7451062
6212,Musa,-0.5770341,34.7451511
6968,Eucalyptus,-0.5738849,34.9685431
7019,Eucalyptus,-0.5738849,34.9689029
6203,Musa,-0.5738517,34.96884
7017,Eucalyptus,-0.5738273,34.9691422
6719,Grevillea,-0.5738061,34.9688985
6734,Grevillea,-0.573792,34.9687914
6735,Grevillea,-0.573785,34.968785
6736,Grevillea,-0.5737782,34.9687714
6733,Grevillea,-0.5737769,34.9687456
6320,Acacia,-0.5737221,34.9685863
6720,Grevillea,-0.5737074,34.968902
7018,Eucalyptus,-0.5736799,34.9688871
7028,Eucalyptus,-0.5736556,34.9690754
7038,Eucalyptus,-0.57365,34.96906
6216,Musa,-0.5736409,34.9685408
6217,Musa,-0.5736307,34.968644
6731,Grevillea,-0.5736304,34.9686277
6732,Grevillea,-0.5736284,34.96863
7016,Eucalyptus,-0.5736273,34.9687885
6292,Musa,-0.5736248,34.9688273
6716,Grevillea,-0.5735998,34.9687804
6324,Acacia,-0.5735921,34.9688063
7012,Eucalyptus,-0.5735812,34.9686978
6718,Grevillea,-0.57357,34.9689567
6322,Acacia,-0.5735641,34.9687611
6669,Grevillea,-0.5735625,34.9690969
6304,Musa,-0.5735529,34.968968
6314,Acacia,-0.5735516,34.9688699
7037,Eucalyptus,-0.5735499,34.9689
6323,Acacia,-0.5735492,34.9688611
6717,Grevillea,-0.5735478,34.9687053
7014,Eucalyptus,-0.5735134,34.968566
7015,Eucalyptus,-0.5734896,34.9686948
6272,Musa,-0.5734532,34.9689297
7013,Eucalyptus,-0.5734056,34.9687402
2255,Grevillea,-0.5715321,37.3552867
2254,Grevillea,-0.5714378,37.3555386
2256,Grevillea,-0.5714119,37.3553634
2257,Grevillea,-0.5713983,37.3551967
2483,Grevillea,-0.5713691,37.3551198
2481,Grevillea,-0.5713654,37.3545861
2433,Grevillea,-0.5713137,37.3547474
2447,Grevillea,-0.5712854,37.3546395
2482,Grevillea,-0.5712709,37.3547719
2573,Grevillea,-0.571252,37.3551628
2571,Grevillea,-0.5712364,37.3549507
2322,Grevillea,-0.5712007,37.3556815
2570,Grevillea,-0.5711988,37.3548971
2569,Grevillea,-0.5711372,37.3555061
2572,Grevillea,-0.5711274,37.3550172
1380,Musa,-0.5710263,37.3557543
1355,Musa,-0.5709667,37.3547783
2327,Grevillea,-0.5709517,37.3553633
2326,Grevillea,-0.570905,37.35527
2325,Grevillea,-0.5708775,37.3552228
2324,Grevillea,-0.570873,37.3552072
2323,Grevillea,-0.5708633,37.35519
2153,Grevillea,-0.5708272,37.3551361
2146,Grevillea,-0.5708063,37.3550877
2148,Grevillea,-0.5708021,37.354817
1418,Musa,-0.5707689,37.3548696
1417,Musa,-0.5707598,37.3547937
2147,Grevillea,-0.5707573,37.3549223
2151,Grevillea,-0.5707031,37.3547833
2149,Grevillea,-0.570703,37.3548329
2152,Grevillea,-0.5706902,37.3546028
2150,Grevillea,-0.5706719,37.35473
1659,Eucalyptus,-0.5647134,36.9477981
1663,Eucalyptus,-0.5646798,36.947657
1661,Eucalyptus,-0.5646476,36.9478008
1662,Eucalyptus,-0.5646297,36.9477837
2508,Grevillea,-0.5646082,36.947887
1660,Eucalyptus,-0.5646074,36.947916
1664,Eucalyptus,-0.5645762,36.9478827
1609,Eucalyptus,-0.5645684,36.9477672
1610,Eucalyptus,-0.564461,36.9477164
3041,Eucalyptus,-0.56446,36.947715
2605,Grevillea,-0.5644534,36.9478273
1665,Eucalyptus,-0.5644507,36.9477297
1534,Acacia,-0.5643568,36.9478951
1603,Eucalyptus,-0.5642398,36.9475731
2268,Grevillea,-0.5642302,36.9477065
2269,Grevillea,-0.5641468,36.9475822
2509,Grevillea,-0.5641282,36.9477939
2444,Grevillea,-0.5641243,36.9479356
2270,Grevillea,-0.5640894,36.9474498
2607,Grevillea,-0.5640844,36.9474458
2267,Grevillea,-0.5640818,36.9478304
2606,Grevillea,-0.5640541,36.9476904
2510,Grevillea,-0.5640408,36.9476241
2379,Grevillea,-0.5640078,36.9479527
1588,Eucalyptus,-0.5640063,36.9474928
2511,Grevillea,-0.563985,36.9478675
2271,Grevillea,-0.5639477,36.9475784
2192,Grevillea,-0.5638628,36.9480059
2609,Grevillea,-0.5637826,36.9474291
2197,Grevillea,-0.5637811,36.9476935
2608,Grevillea,-0.5637781,36.947579
2196,Grevillea,-0.5637644,36.9476635
2383,Grevillea,-0.5637405,36.9476925
2380,Grevillea,-0.5637291,36.948047
2193,Grevillea,-0.5637201,36.9478033
1589,Eucalyptus,-0.5637056,36.9475097
2195,Grevillea,-0.5636903,36.9478529
2381,Grevillea,-0.5636659,36.9480751
2382,Grevillea,-0.5636328,36.9477872
2194,Grevillea,-0.5634455,36.947643
1465,Musa,-0.5632527,36.9476068
1464,Musa,-0.5631939,36.9476697
2619,Grevillea,-0.5609664,37.0342395
2620,Grevillea,-0.5609576,37.034154
3037,Eucalyptus,-0.5609462,37.0348485
2618,Grevillea,-0.560917,37.0342382
3038,Eucalyptus,-0.5608806,37.034923
2616,Grevillea,-0.5608572,37.0341884
2516,Grevillea,-0.5608527,37.0343813
2617,Grevillea,-0.5608495,37.0342477
2199,Grevillea,-0.5608468,37.0343492
3017,Eucalyptus,-0.5608441,37.0345641
2615,Grevillea,-0.5608285,37.0341431
2200,Grevillea,-0.5607859,37.0342176
2390,Grevillea,-0.5607843,37.0344651
2389,Grevillea,-0.5607687,37.0345417
3018,Eucalyptus,-0.5607583,37.0344867
2201,Grevillea,-0.5607507,37.0342611
3025,Eucalyptus,-0.5607447,37.0344116
3026,Eucalyptus,-0.5607186,37.0343767
2202,Grevillea,-0.5607167,37.0343769
3039,Eucalyptus,-0.5607161,37.0347253
3023,Eucalyptus,-0.5607017,37.0343629
1481,Musa,-0.560685,37.034625
3019,Eucalyptus,-0.560662,37.0345453
3021,Eucalyptus,-0.5606596,37.0345041
2517,Grevillea,-0.5606467,37.0348302
3020,Eucalyptus,-0.5606386,37.0345203
1362,Musa,-0.5605996,37.0344554
1384,Musa,-0.5605981,37.0344715
3027,Eucalyptus,-0.5605834,37.0342775
3028,Eucalyptus,-0.5605752,37.0343836
2204,Grevillea,-0.5605607,37.0343936
1527,Acacia,-0.5605583,37.034635
2203,Grevillea,-0.5605339,37.0343597
1482,Musa,-0.5605205,37.0343478
2391,Grevillea,-0.5604665,37.034488
2392,Grevillea,-0.5604241,37.0344021
3373,Eucalyptus,-0.5573895,34.6423208
3384,Eucalyptus,-0.5572333,34.642225
3378,Eucalyptus,-0.5572283,34.6422083
3375,Eucalyptus,-0.5572254,34.6422134
3381,Eucalyptus,-0.5572217,34.642215
3372,Eucalyptus,-0.5571404,34.6422475
3388,Eucalyptus,-0.5571321,34.6425355
3371,Eucalyptus,-0.5571282,34.6423923
3383,Eucalyptus,-0.5570975,34.6425492
3370,Eucalyptus,-0.5570698,34.6422215
3392,Eucalyptus,-0.5570387,34.6424214
3379,Eucalyptus,-0.5569867,34.6423767
3376,Eucalyptus,-0.5569798,34.6423813
3387,Eucalyptus,-0.556965,34.6424217
3382,Eucalyptus,-0.5569624,34.6423971
3386,Eucalyptus,-0.55696,34.6424067
3394,Eucalyptus,-0.5569245,34.6425129
3398,Eucalyptus,-0.5569065,34.6425715
3391,Eucalyptus,-0.5569028,34.6424707
3396,Eucalyptus,-0.5569025,34.6426241
3393,Eucalyptus,-0.5569017,34.64247
3377,Eucalyptus,-0.5568993,34.6423076
3397,Eucalyptus,-0.5568873,34.6425111
3385,Grevillea,-0.5568815,34.6427041
3389,Eucalyptus,-0.5568706,34.6427013
3399,Eucalyptus,-0.5568336,34.6425336
3454,Acacia,-0.5568177,34.3429297
3467,Acacia,-0.5567969,34.3430567
3380,Grevillea,-0.5567935,34.6426282
3471,Grevillea,-0.5567916,34.3430586
3461,Acacia,-0.5567833,34.3432467
3456,Acacia,-0.5567697,34.3431024
3374,Eucalyptus,-0.5567249,34.6426209
3459,Acacia,-0.5566047,34.3429713
3465,Acacia,-0.55656,34.3434633
3455,Acacia,-0.5565234,34.3428295
3458,Acacia,-0.5562666,34.3427868
3474,Acacia,-0.5562316,34.3433413
3472,Acacia,-0.5560249,34.3431039
2242,Grevillea,-0.5512545,37.6379096
2241,Grevillea,-0.5511973,37.6383464
2136,Grevillea,-0.5511467,37.6382449
1409,Musa,-0.5510946,37.6380481
2563,Grevillea,-0.5510484,37.6382536
2234,Grevillea,-0.5510312,37.6383682
2562,Grevillea,-0.5510079,37.6382717
2561,Grevillea,-0.5509734,37.6381891
2313,Grevillea,-0.5509411,37.6382953
2477,Grevillea,-0.5508897,37.6379224
2133,Grevillea,-0.5508373,37.6383886
2134,Grevillea,-0.5508326,37.638231
2135,Grevillea,-0.5508058,37.6381387
1376,Musa,-0.5507108,37.6379731
2476,Grevillea,-0.5506866,37.6379627
2314,Grevillea,-0.5506662,37.6381175
2315,Grevillea,-0.5506513,37.6378418
2474,Grevillea,-0.5506,37.638095
2475,Grevillea,-0.5505963,37.6381602
2253,Grevillea,-0.5504467,37.3987383
2252,Grevillea,-0.5503615,37.3988622
2251,Grevillea,-0.5503441,37.3989239
1354,Musa,-0.5503268,37.3987214
1415,Musa,-0.5503029,37.3989149
1414,Musa,-0.5502972,37.3989717
2321,Grevillea,-0.5502748,37.3989978
2250,Grevillea,-0.5502733,37.39905
1416,Musa,-0.5502637,37.3987362
2247,Grevillea,-0.5502517,37.3993833
2248,Grevillea,-0.5502308,37.3992504
1379,Musa,-0.5502233,37.3990799
2249,Grevillea,-0.5502012,37.3991776
1319,Musa,-0.5501984,37.3992281
2567,Grevillea,-0.5501888,37.3993613
1413,Musa,-0.5501714,37.3993504
2568,Grevillea,-0.5501546,37.3993928
2145,Grevillea,-0.5501499,37.3990289
2246,Grevillea,-0.5501372,37.3994769
2480,Grevillea,-0.550137,37.3992339
2144,Grevillea,-0.5501215,37.3991015
2432,Grevillea,-0.5500565,37.399435
2143,Grevillea,-0.5500484,37.399189
2320,Grevillea,-0.5500408,37.399527
2479,Grevillea,-0.5500332,37.3993682
2566,Grevillea,-0.5499915,37.3996265
2142,Grevillea,-0.5499884,37.3995812
2377,Grevillea,-0.5154894,36.9392087
2378,Grevillea,-0.515489,36.9391924
1321,Musa,-0.5154188,36.939135
1455,Musa,-0.5154107,36.9392468
1454,Musa,-0.5153607,36.9393857
1453,Musa,-0.5153448,36.9392613
1457,Musa,-0.5153367,36.93928
1456,Musa,-0.5152933,36.9392762
1460,Musa,-0.5152557,36.9392497
1458,Musa,-0.5151949,36.9393561
1459,Musa,-0.5151852,36.9393154
2266,Grevillea,-0.5151445,36.938968
1322,Musa,-0.515103,36.9390555
1463,Musa,-0.5150522,36.9395284
1323,Musa,-0.5150414,36.9392319
1461,Musa,-0.5150364,36.9390388
1462,Musa,-0.5150339,36.9393052
2265,Grevillea,-0.5150208,36.9389493
1474,Musa,-0.4938225,37.1057739
1507,Musa,-0.4937747,37.105853
1477,Musa,-0.4937328,37.1059094
2446,Grevillea,-0.4937241,37.1059499
2387,Grevillea,-0.4936925,37.105972
2388,Grevillea,-0.4936538,37.1062366
1506,Musa,-0.49362,37.1059413
1472,Musa,-0.493522,37.1056871
2386,Grevillea,-0.493505,37.1058217
1326,Musa,-0.4934544,37.1060764
2514,Grevillea,-0.4934236,37.1056692
2515,Grevillea,-0.4934173,37.1058535
1325,Musa,-0.4934111,37.1060382
1470,Musa,-0.4933452,37.1059862
1480,Musa,-0.4932334,37.1062238
2512,Grevillea,-0.4932115,37.1055431
1476,Musa,-0.493164,37.1061235
1478,Musa,-0.4931633,37.1061201
2384,Grevillea,-0.4931587,37.1059798
2445,Grevillea,-0.4931374,37.1055696
1469,Musa,-0.4931093,37.1059271
2385,Grevillea,-0.4931069,37.1060203
1324,Musa,-0.4930979,37.1057803
2614,Grevillea,-0.4930957,37.1059256
1611,Eucalyptus,-0.4930901,37.1056369
1468,Musa,-0.4930894,37.106045
2513,Grevillea,-0.4930666,37.1054652
1479,Musa,-0.493052,37.1061713
1475,Musa,-0.4930283,37.1061357
1612,Eucalyptus,-0.4930245,37.1055973
1466,Musa,-0.4929989,37.10602
1467,Musa,-0.4929738,37.106028
3003,Eucalyptus,-0.4929675,37.1057756
1471,Musa,-0.4929552,37.1060637
1473,Musa,-0.4929097,37.1061758
3001,Eucalyptus,-0.4929061,37.1058117
2612,Grevillea,-0.49289,37.1056784
2613,Grevillea,-0.492883,37.1057221
2610,Grevillea,-0.4928394,37.1057624
3002,Eucalyptus,-0.4928259,37.1055644
2611,Grevillea,-0.4928196,37.1058894
2198,Grevillea,-0.4927548,37.1059304
3024,Eucalyptus,-0.4821312,37.1996972
3022,Eucalyptus,-0.4820982,37.1997692
3015,Eucalyptus,-0.482043,37.1994825
3014,Eucalyptus,-0.4820191,37.1994663
3148,Eucalyptus,-0.4820089,37.1993464
3147,Eucalyptus,-0.4819773,37.1993226
3000,Eucalyptus,-0.481976,37.1994781
3016,Eucalyptus,-0.4819453,37.1994148
1522,Acacia,-0.4819434,37.199226
2172,Grevillea,-0.481933,37.199469
3033,Eucalyptus,-0.4819238,37.1992204
2491,Grevillea,-0.4818083,37.1991417
3035,Eucalyptus,-0.4818014,37.1991168
3036,Eucalyptus,-0.4817176,37.1990266
1423,Musa,-0.4816264,37.1999837
1424,Musa,-0.4815578,37.1996565
2586,Grevillea,-0.4806259,37.2004532
1429,Musa,-0.4806163,37.2002581
2587,Grevillea,-0.4806137,37.2004635
1427,Musa,-0.4805379,37.2003386
1426,Musa,-0.4805144,37.2005272
2588,Grevillea,-0.4805129,37.2004676
1425,Musa,-0.4805085,37.2003538
1428,Musa,-0.4804781,37.200211
2174,Grevillea,-0.4804285,37.200203
2346,Grevillea,-0.4804172,37.200159
2590,Grevillea,-0.4803806,37.2005851
2347,Grevillea,-0.4803731,37.20016
2173,Grevillea,-0.4803538,37.2001176
2589,Grevillea,-0.4803522,37.2005568
2348,Grevillea,-0.4803375,37.2002223
2349,Grevillea,-0.4803266,37.2002767
2591,Grevillea,-0.4803266,37.2005477
2350,Grevillea,-0.4803081,37.2002365
2496,Grevillea,-0.4802505,37.2005208
2592,Grevillea,-0.4802447,37.2004463
2495,Grevillea,-0.4801987,37.2004227
2351,Grevillea,-0.4801886,37.2003109
2494,Grevillea,-0.4801561,37.2002934
2437,Grevillea,-0.4801516,37.2001966
2438,Grevillea,-0.4801293,37.2003892
2492,Grevillea,-0.4800315,37.2001336
2493,Grevillea,-0.479983,37.2002903
2598,Grevillea,-0.4746038,37.0022318
2502,Grevillea,-0.4745591,37.0021131
2503,Grevillea,-0.4745544,37.0022884
2601,Grevillea,-0.4745439,37.0024413
2504,Grevillea,-0.474523,37.0023097
1608,Eucalyptus,-0.4745201,37.0021846
2501,Grevillea,-0.4745038,37.0021484
2365,Grevillea,-0.4744879,37.0023705
2599,Grevillea,-0.4744798,37.0022981
2597,Grevillea,-0.4744715,37.0021913
2600,Grevillea,-0.4744658,37.0023851
2367,Grevillea,-0.474458,37.002307
2364,Grevillea,-0.4744544,37.0024133
2596,Grevillea,-0.4744219,37.0021531
2368,Grevillea,-0.4744097,37.0022929
2602,Grevillea,-0.474407,37.0024677
2184,Grevillea,-0.4743966,37.0024737
2180,Grevillea,-0.4743931,37.0025356
2366,Grevillea,-0.4743857,37.0023909
2369,Grevillea,-0.4743578,37.0023637
2181,Grevillea,-0.4743279,37.0024885
2182,Grevillea,-0.4743201,37.0024707
2183,Grevillea,-0.4743176,37.002449
1446,Musa,-0.47431,37.0024564
2442,Grevillea,-0.4672291,36.9390737
2441,Grevillea,-0.4671969,36.9391601
2507,Grevillea,-0.4671099,36.9388648
2440,Grevillea,-0.4670636,36.9392792
2443,Grevillea,-0.466952,36.9386831
2370,Grevillea,-0.466934,36.9391031
1656,Eucalyptus,-0.4668982,36.9391846
2371,Grevillea,-0.4668968,36.9391269
1639,Eucalyptus,-0.4668881,36.9392442
2372,Grevillea,-0.46686,36.9391217
2603,Grevillea,-0.4668213,36.9391499
1657,Eucalyptus,-0.4668153,36.938836
2604,Grevillea,-0.4668059,36.9387649
2373,Grevillea,-0.4668047,36.9390653
1640,Eucalyptus,-0.4668032,36.939345
1658,Eucalyptus,-0.4667682,36.9387778
1451,Musa,-0.4667504,36.9392767
2374,Grevillea,-0.4667408,36.9390885
2638,Grevillea,-0.4667403,36.9387671
2186,Grevillea,-0.4667286,36.9394137
2375,Grevillea,-0.4667275,36.93907
2185,Grevillea,-0.4667173,36.93929
2187,Grevillea,-0.4667155,36.939346
2376,Grevillea,-0.4667074,36.9389725
1452,Musa,-0.4667033,36.9391673
1383,Musa,-0.4666701,36.9389901
1505,Musa,-0.4666531,36.9389275
2188,Grevillea,-0.4666452,36.9392039
1641,Eucalyptus,-0.4666206,36.9388406
2191,Grevillea,-0.4666178,36.9391465
2189,Grevillea,-0.4666074,36.9390955
2190,Grevillea,-0.4665904,36.9391902
1642,Eucalyptus,-0.4665652,36.9390101
1643,Eucalyptus,-0.4665581,36.9389162
1422,Musa,-0.4662417,37.2532764
1420,Musa,-0.4662031,37.253319
1421,Musa,-0.4661774,37.2533229
1382,Musa,-0.466158,37.2532565
2330,Grevillea,-0.4661417,37.253465
2331,Grevillea,-0.4661276,37.2534226
2332,Grevillea,-0.4661172,37.2536072
1356,Musa,-0.4660993,37.253588
2434,Grevillea,-0.4660838,37.2548941
2328,Grevillea,-0.4660507,37.2538185
2329,Grevillea,-0.4660483,37.253778
2436,Grevillea,-0.4660112,37.2539433
1419,Musa,-0.4660077,37.2534691
2435,Grevillea,-0.4659932,37.2550469
2158,Grevillea,-0.4659902,37.2534463
1381,Musa,-0.4658679,37.2533158
2484,Grevillea,-0.4658671,37.2540687
2154,Grevillea,-0.465855,37.2537883
1655,Eucalyptus,-0.4658242,37.2547961
2155,Grevillea,-0.4657946,37.2537116
2575,Grevillea,-0.4657925,37.2538458
2156,Grevillea,-0.4657769,37.2536332
2574,Grevillea,-0.4657564,37.2539532
2157,Grevillea,-0.4657555,37.2535526
1654,Eucalyptus,-0.4656328,37.2547221
1646,Eucalyptus,-0.460557,36.5051867
1204,Acacia,-0.4604682,36.5044229
1203,Acacia,-0.4604448,36.5051862
1616,Eucalyptus,-0.4604006,36.5040219
1207,Acacia,-0.460371,36.5043394
1194,Acacia,-0.4603563,36.50535
1197,Acacia,-0.4603244,36.5049043
1198,Acacia,-0.4603003,36.5049442
3150,Eucalyptus,-0.4602554,36.5043506
1199,Acacia,-0.4602534,36.50483
1192,Acacia,-0.4602264,36.5051768
1196,Acacia,-0.4602184,36.5049877
1195,Acacia,-0.4601865,36.5052369
1191,Acacia,-0.4601805,36.5051877
1615,Eucalyptus,-0.4601739,36.5042376
3149,Eucalyptus,-0.4601727,36.5051309
1206,Acacia,-0.460148,36.5045176
1564,Eucalyptus,-0.4601226,36.5042775
1205,Acacia,-0.4589535,36.8592117
1587,Eucalyptus,-0.4587816,36.8590603
1193,Acacia,-0.4587333,36.8588326
1202,Acacia,-0.4584966,36.8589381
1200,Acacia,-0.4576479,36.8586803
2363,Grevillea,-0.4570947,37.0246651
1360,Musa,-0.4569835,37.0245816
3445,Acacia,-0.4569443,34.2620371
2362,Grevillea,-0.4568953,37.0245071
3444,Acacia,-0.4568764,34.2621037
3452,Grevillea,-0.4568036,34.2620386
3434,Grevillea,-0.456798,34.2618839
2361,Grevillea,-0.4567148,37.0245946
2360,Grevillea,-0.456654,37.0243602
3435,Acacia,-0.4566517,34.26179
2178,Grevillea,-0.4565808,37.024728
2500,Grevillea,-0.4565676,37.0246943
2359,Grevillea,-0.4565613,37.0242963
1445,Musa,-0.4565442,37.0247742
3441,Grevillea,-0.4565433,34.261675
2179,Grevillea,-0.4565246,37.0246409
2358,Grevillea,-0.4565105,37.0243024
1444,Musa,-0.4564832,37.0247854
2439,Grevillea,-0.4564455,37.0244952
1442,Musa,-0.4564339,37.0246782
2357,Grevillea,-0.4564213,37.0241932
1358,Musa,-0.45642,37.0244566
2499,Grevillea,-0.4564171,37.0245155
1503,Musa,-0.456413,37.024379
1443,Musa,-0.4563814,37.0245723
2356,Grevillea,-0.4563741,37.0242713
1357,Musa,-0.456368,37.0243798
1504,Musa,-0.4563271,37.0246414
1434,Musa,-0.4563132,37.0243704
1320,Musa,-0.4563112,37.0243309
2594,Grevillea,-0.4563084,37.0244429
2176,Grevillea,-0.4563075,37.0245914
2595,Grevillea,-0.4562933,37.0243122
1441,Musa,-0.4562623,37.0246142
3449,Grevillea,-0.456254,34.2613918
1440,Musa,-0.4562511,37.0245851
2497,Grevillea,-0.456232,37.0244036
2177,Grevillea,-0.4562273,37.0244728
2498,Grevillea,-0.4562151,37.0243951
1526,Acacia,-0.4561769,37.0244635
1359,Musa,-0.4561517,37.024057
2355,Grevillea,-0.4561244,37.0240328
3446,Grevillea,-0.4561083,34.2613867
1435,Musa,-0.4560806,37.0240558
2353,Grevillea,-0.4560721,37.0240223
2354,Grevillea,-0.45606,37.0239735
1432,Musa,-0.4560531,37.0241982
1436,Musa,-0.4560389,37.0243598
1438,Musa,-0.4560384,37.0241289
2593,Grevillea,-0.456038,37.0245373
1430,Musa,-0.4560335,37.0240774
1433,Musa,-0.4560225,37.0241699
1437,Musa,-0.4560201,37.0242226
2352,Grevillea,-0.4560122,37.024014
2175,Grevillea,-0.4559893,37.0243347
1439,Musa,-0.4559764,37.0240826
1431,Musa,-0.4559373,37.0240737
1562,Eucalyptus,-0.4558406,37.0241963
1563,Eucalyptus,-0.4558274,37.0242824
2564,Grevillea,-0.4468967,37.5575908
1347,Musa,-0.446882,37.5573581
1348,Musa,-0.4468584,37.5573154
2565,Grevillea,-0.4468362,37.5575842
2244,Grevillea,-0.4468315,37.5573688
